                                                                     
                                                                     
                                                                     
                                             
SubjectName		LengthR	MedDiamR	MedDiamR-I	MedDiamR-II	MedDiamR-III	LengthL	MedDiamL	MedDiamL-I	MedDiamL-II	MedDiamL-III
ALVIN_mwc3204_H.nii	276.209825	26.312834	18.602143	29.583063	30.460763	274.893434	26.062635	18.983260	30.124432	30.351128
ALVIN_mwc3204_I.nii	261.050176	29.782924	28.534785	32.725150	26.596579	279.221493	26.150786	19.543378	30.326151	32.476071
ALVIN_mwc3204_J.nii	281.034625	26.053174	18.334718	29.948639	31.197699	283.995761	27.568446	19.362073	29.240707	39.047095
ALVIN_mwc3204_K.nii	261.056197	29.713230	28.969846	34.811479	26.596579	283.327493	26.386666	19.453191	30.557271	32.226926
ALVIN_mwc3204_L.nii	282.777044	26.244184	28.359790	31.110429	18.365662	278.607575	25.901820	19.420960	30.340495	32.508445
ALVIN_mwc3205_A.nii	278.050982	28.812777	31.564570	29.396039	18.158687	282.718530	29.239164	18.769188	29.219341	40.552814
ALVIN_mwc3205_B.nii	276.988380	27.391322	30.845395	29.797692	18.504499	283.013000	27.450650	19.100692	29.879652	35.594102
ALVIN_mwc3205_C.nii	274.748598	26.441169	30.745457	29.480853	18.821569	276.393450	28.473833	18.733712	29.283752	41.254089
ALVIN_mwc3205_D.nii	277.712483	27.302689	30.708723	30.321282	18.136126	300.544929	31.940942	19.279106	30.756597	42.219012
ALVIN_mwc3205_E.nii	276.043141	28.773656	32.203385	29.775517	18.608507	276.783852	25.975641	18.391557	29.432836	33.207454
ALVIN_mwc3205_F.nii	271.590482	26.826049	30.624579	29.968921	18.227625	283.360764	28.985136	18.841232	28.687513	38.403258
ALVIN_mwc3205_G.nii	278.837696	27.566157	30.424197	30.139704	18.320872	279.828092	26.699653	18.549363	30.025991	33.198459
ALVIN_mwc3205_H.nii	275.146977	29.399427	32.331988	30.544031	18.445624	274.874476	27.429428	18.517299	29.718568	35.444173
ALVIN_mwc3205_I.nii	279.547838	27.158293	31.568334	31.735910	18.452547	286.532139	29.851520	19.157303	30.250853	40.486565
ALVIN_mwc3205_J.nii	273.546918	28.839500	31.551357	30.752802	18.762079	282.941956	28.650096	18.869590	28.609385	40.098238
ALVIN_mwc3205_K.nii	276.023877	27.360090	30.005451	30.791846	18.794323	277.785755	26.835988	18.783684	29.027921	34.445421
ALVIN_mwc3205_L.nii	278.348727	26.624475	29.799937	29.306411	18.320596	282.955610	26.812477	18.273246	28.885670	33.583308
ALVIN_mwc3206_A.nii	278.551749	26.345266	17.633984	28.779249	31.442035	273.397908	26.904049	17.782634	29.831348	34.292643
ALVIN_mwc3206_B.nii	282.214022	26.624616	17.993835	27.802382	33.853782	273.550419	27.042848	18.279351	29.415674	33.891849
